id,name,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_reviews_ltm,license
1.13545E+18,The Lookout by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä139,14,0,,,361,0,
1.13545E+18,The Lookout by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä139,14,0,,,327,0,
1.13546E+18,Apt in Stoneybatter D7,553769555,Dublin City,Entire home,Ä346,1,2,24/11/2024,0.31,244,2,
1.13554E+18,Central 2 bed with Balcony,69683252,Dublin City,Entire home,Ä195,4,2,19/11/2024,1.46,261,2,
1.13556E+18,Cozy in Cabinteely,572477610,Dn Laoghaire-Rathdown,Entire home,Ä110,1,0,,,225,0,
1.13559E+18,The Cornerstone One by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä115,10,1,16/05/2024,0.14,337,1,
1.13559E+18,The Cornerstone Two by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä129,10,4,11/11/2024,0.69,338,4,
1.13559E+18,Entire home - In the heart of Ballycullen,108667069,South Dublin,Entire home,Ä315,1,0,,,219,0,
1.13602E+18,Luxury House Just 2 minutes Walk Dublin Castle,210886511,Dublin City,Entire home,Ä250,3,36,03/11/2024,4.82,126,36,
1.13604E+18,Room in Dublin 15 near Phoenix Park,572588156,Dublin City,Private room,Ä118,1,0,,,169,0,
1.1361E+18,Shared room,572590074,Dublin City,Shared room,Ä22,7,10,04/12/2024,1.25,61,10,
1.13622E+18,"Elegant, Spacious Family home",65604080,Dublin City,Entire home,Ä500,3,1,20/07/2024,0.21,42,1,
1.13639E+18,Mixed  Room,572590074,Fingal,Shared room,Ä45,1,0,,,145,0,
1.13661E+18,1 bed apt beside Guinnes Storehouse,465665833,Dublin City,Entire home,Ä80,1,51,25/11/2024,6.74,265,51,
1.13674E+18,Loft Bedroom and Bathroom close to Croke Park,12503955,Dublin City,Private room,Ä150,1,0,,,229,0,
1.13676E+18,Gorgeous 2 bed off Grafton St,430187374,Dublin City,Entire home,Ä261,14,20,25/10/2024,2.61,47,20,
1.1368E+18,Double ensuite room in Dublin,112209216,Dublin City,Private room,Ä130,1,17,24/11/2024,2.16,54,17,
1.13691E+18,Cozy room close to the City Center and Park,96698094,Dublin City,Private room,Ä75,1,7,09/12/2024,3.89,39,7,
1.13693E+18,Close to Airport,572773932,Fingal,Private room,Ä95,1,2,18/08/2024,0.45,270,2,
1.137E+18,Mary St House 3,539365797,Dublin City,Entire home,Ä379,1,26,24/11/2024,4.43,13,26,
1.137E+18,Cozy flat in Rathgar (Dublin 6),26940711,Dublin City,Entire home,Ä198,3,5,29/09/2024,0.9,19,5,
1.13701E+18,"New 1 bed 5 Star Apt , Superb City Centre Location",88139601,Dublin City,Entire home,Ä120,15,5,09/09/2024,1.22,241,5,
1.13755E+18,Inviting 2-Bed Apartment in Dublin,569978217,Fingal,Entire home,"Ä1,392",1,0,,,364,0,
1.13769E+18,Comfortable bed in a shared room,563725404,Dublin City,Shared room,Ä25,1,2,07/07/2024,0.27,3,2,
1.13769E+18,Comfortable bed in a shared room,563725404,Dublin City,Shared room,Ä23,1,2,27/07/2024,0.37,4,2,
1.13777E+18,Cosy stay,51304966,Dublin City,Private room,Ä69,2,50,28/10/2024,6.52,31,50,
1.13781E+18,Double Room Quiet South Dublin,226292284,Dn Laoghaire-Rathdown,Private room,Ä78,1,4,27/10/2024,0.59,256,4,
1.13804E+18,Guestready - Enchanting 1BR Flat in Newmarket Hall,455903818,Dublin City,Entire home,Ä166,1,10,02/12/2024,1.41,320,10,
1.13817E+18,1 Bed,572590074,Fingal,Shared room,Ä27,7,2,25/07/2024,0.31,257,2,
1.1383E+18,Spacious room for short stay near the Airport,36808680,Fingal,Private room,Ä60,1,2,01/06/2024,0.28,145,2,
1.13842E+18,Lovely and beautiful apartment.,145777893,Dublin City,Private room,Ä60,1,1,18/05/2024,0.14,53,1,
1.1385E+18,Comfortable Bed in a 4-Bed Mix Room,563725404,Dublin City,Shared room,Ä35,1,8,03/08/2024,1.03,164,8,
1.13851E+18,Comfortable Bed in a 4-Bed Mix Room,563725404,Dublin City,Shared room,Ä23,1,2,16/06/2024,0.26,252,2,
1.13865E+18,Double Bedroom in Dublin11,206085882,Dublin City,Private room,Ä55,3,3,31/07/2024,0.44,179,3,
1.13894E+18,The Benson Two by Dublin At Home,162402361,Dublin City,Entire home,Ä167,35,2,24/08/2024,0.34,315,2,
1.13894E+18,The Benson Two by Dublin At Home,162402361,Dublin City,Entire home,Ä167,35,3,19/10/2024,0.43,323,3,
1.13909E+18,Small bedroom near the airport,518757962,Fingal,Private room,Ä60,1,87,01/12/2024,11.55,253,87,
1.13909E+18,Modern Dublin City Home,529445726,Dublin City,Entire home,Ä352,2,4,26/08/2024,0.63,160,4,
1.13915E+18,Cosy flat with private access,573324671,Dublin City,Entire home,Ä121,2,17,31/08/2024,2.3,22,17,
1.13916E+18,Ensuite Twin Room near Dublin Airport and City,475099630,Fingal,Private room,Ä129,2,3,26/08/2024,0.48,245,3,
1.1392E+18,Comfortable Room with Sea-inspired Decor,102382406,Fingal,Private room,Ä92,1,9,11/11/2024,1.22,249,9,
1.13924E+18,Sweet Urban Retreat,500460908,Dublin City,Private room,Ä52,7,18,31/08/2024,3.25,71,18,
1.1393E+18,Ensuite Near Airport Bedroom,461331798,Fingal,Private room,Ä61,1,57,22/11/2024,7.43,265,57,
1.13977E+18,Santa Caterina,430682811,Fingal,Entire home,Ä450,3,3,18/10/2024,0.58,267,3,
1.13983E+18,Dublin Hideaway,7824263,Dublin City,Entire home,Ä400,1,1,24/06/2024,0.17,328,1,
1.13984E+18,Central apartment in Dublin 2!,149846576,Dublin City,Private room,Ä128,3,0,,,211,0,
1.13986E+18,"Cozy Double Room - 4km to Airport, WiFi+Parking.",67613426,Fingal,Private room,Ä56,1,21,09/12/2024,8.87,34,21,
1.14042E+18,"Port Hole. Dun Laoghaire, Co Dublin.",54857272,Dn Laoghaire-Rathdown,Private room,Ä83,2,21,18/11/2024,3.03,257,21,
1.14067E+18,Family home in Dublin,573705662,South Dublin,Entire home,Ä259,3,8,25/08/2024,1.58,91,8,
1.1407E+18,Studio apartment in South Dublin,361763748,Dublin City,Entire home,Ä120,28,0,,,269,0,
1.14096E+18,Newly built beach house,73384556,Fingal,Entire home,Ä650,1,5,24/08/2024,0.77,19,5,
1.14107E+18,Ideal stay in Dublin City Centre :Entire & Private,555053325,Dublin City,Entire home,Ä88,2,17,08/11/2024,2.24,200,17,
1.14127E+18,Room in Drumcondra,7824263,Dublin City,Private room,Ä150,1,1,20/05/2024,0.14,250,1,
1.14166E+18,Charming 3 bedrooms in the city,385582723,Dublin City,Entire home,Ä263,2,12,13/10/2024,1.63,28,12,
1.14182E+18,House at the park,104485620,Fingal,Private room,Ä54,1,0,,,365,0,
1.14217E+18,Portobello Townhouse,26409493,Dublin City,Entire home,Ä450,2,11,24/11/2024,1.99,107,11,
1.14221E+18,Modern 1 bed with large terrace,574088472,Fingal,Entire home,Ä191,30,0,,,88,0,
1.14259E+18,Cosy and Plush Portobello Apartment,165822628,Dublin City,Entire home,Ä110,3,7,28/10/2024,0.98,6,7,
1.14263E+18,GuestReady - Charming house in Drimnagh,574171170,Dublin City,Entire home,Ä222,1,8,13/10/2024,1.11,159,8,
1.14264E+18,Double bedroom - City Center Dublin,437356314,Dublin City,Private room,Ä135,1,11,01/07/2024,1.53,176,11,
1.14332E+18,Charming Edwardian Quiet House,16324055,Dublin City,Entire home,Ä280,2,9,10/11/2024,1.5,77,9,
1.14337E+18,Flat 3 Room C (En-suite),217755272,Dublin City,Private room,Ä99,1,29,01/12/2024,3.92,254,29,
1.14337E+18,Bright room in friendly home,17276292,Dublin City,Private room,Ä68,2,11,24/09/2024,1.64,70,11,
1.14339E+18,Home away from home,21427326,Fingal,Entire home,Ä350,4,0,,,99,0,
1.14343E+18,GuestReady - Modernised cottage in Monkstown,574362623,Dn Laoghaire-Rathdown,Entire home,Ä208,1,1,20/06/2024,0.17,273,1,
1.14346E+18,"Chez Jay 3, a stylish home in Ballsbridge Dublin",574375023,Dublin City,Entire home,Ä750,5,6,13/10/2024,1.3,5,6,
1.1442E+18,City Centre Cottage,38645695,Dublin City,Entire home,Ä106,2,7,20/10/2024,0.97,26,7,
1.14428E+18,Central Dublin Bright Apartment,58983868,Dublin City,Entire home,Ä130,4,4,07/09/2024,0.67,51,4,
1.14434E+18,Ensuite Room in Dublin.,574565548,Dublin City,Private room,Ä139,2,0,,,250,0,
1.14466E+18,GRAB HOUSE Swords,574620446,Fingal,Entire home,Ä479,1,1,24/08/2024,0.27,287,1,
1.1447E+18,Large room in Drumcondra,520291668,Dublin City,Private room,Ä110,1,28,17/11/2024,3.91,266,28,
1.14476E+18,Double room in Dublin,574565548,Dublin City,Private room,Ä103,2,0,,,70,0,
1.14476E+18,"Double room, garden view, Dublin",574565548,Dublin City,Private room,Ä70,2,0,,,70,0,
1.14477E+18,Twin room in Dublin,574565548,Dublin City,Private room,Ä108,2,1,18/05/2024,0.14,70,1,
1.14477E+18,En-suite twin room in Dublin,574565548,Dublin City,Private room,Ä80,2,0,,,247,0,
1.1449E+18,Peace inside-out 1,571452592,South Dublin,Private room,Ä71,1,7,12/10/2024,1.32,50,7,
1.14504E+18,Flat 3 Room A,217755272,Dublin City,Private room,Ä99,1,29,09/12/2024,3.92,262,29,
1.14505E+18,Flat 3 Room B,217755272,Dublin City,Private room,Ä99,1,14,22/09/2024,1.89,264,14,
1.14545E+18,Bring a cheeky rascal - pet friendly,14160665,Dublin City,Private room,Ä75,1,2,27/05/2024,0.29,176,2,
1.14553E+18,Central located Cosy  room in Rialto,574828411,Dublin City,Private room,Ä105,1,0,,,74,0,
1.14554E+18,Habitaci√≥n en excelente √°rea D6,58282931,Dublin City,Private room,Ä87,2,0,,,365,0,
1.1457E+18,Riverside modern gem in Dublin,58505443,Dublin City,Entire home,Ä215,3,13,30/10/2024,3.1,0,13,
1.14571E+18,Victorian Townhouse Rathmines,21889309,Dublin City,Entire home,Ä550,2,3,25/08/2024,0.71,47,3,
1.14614E+18,2 Bed Apartment near Dublin Heuston Station,573796183,Dublin City,Entire home,Ä195,15,19,03/11/2024,2.92,199,19,
1.14642E+18,Two bed / Two bath house,575050794,Dublin City,Private room,Ä260,1,0,,,267,0,
1.14653E+18,Beautiful 2 bedroom flat,134518478,Dublin City,Entire home,Ä375,1,2,01/07/2024,0.3,164,2,
1.14685E+18,Nessa house (double room).,568893687,Fingal,Private room,Ä100,1,0,,,269,0,
1.14773E+18,GuestReady - Amazing house in Sandymount,575381350,Dublin City,Entire home,Ä306,1,14,04/11/2024,2.23,111,14,
1.14776E+18,Near Dublin Airport Cosy home - Twin Room,545542658,Fingal,Private room,Ä100,1,10,05/09/2024,1.46,209,10,
1.14789E+18,Dorset Street Upper,53434483,Dublin City,Entire home,Ä285,2,0,,,250,0,
1.14879E+18,CAS Terenure 5 bedroom,395017392,Dublin City,Entire home,Ä300,15,3,22/08/2024,0.51,296,3,
1.14908E+18,Studio apartment on Howth Hill,3575275,Fingal,Entire home,Ä130,2,13,13/10/2024,2.17,14,13,
1.14911E+18,Peaceful Dublin home near Dart.,439223939,Dn Laoghaire-Rathdown,Private room,Ä329,1,3,14/10/2024,0.62,82,3,
1.14916E+18,"located in dublin Docklands
(19:00-16:00)",559967410,Dublin City,Private room,Ä120,6,29,18/08/2024,4.05,21,29,
1.14974E+18,Cute Cottage in Central Dublin,40927029,Dublin City,Entire home,Ä186,1,9,27/10/2024,2.31,227,9,
1.14995E+18,Double room with a priv balcony,385522346,Dublin City,Private room,Ä88,3,0,,,332,0,
1.15018E+18,1 chambre disponible pour les weekends,510951135,Dn Laoghaire-Rathdown,Private room,Ä180,1,0,,,364,0,
1.15051E+18,Close to Airport Bedroom,461331798,Fingal,Private room,Ä54,1,38,24/11/2024,5.23,266,38,
1.15064E+18,City Centre apartment sleeps 3 people & parking,75080927,Dublin City,Entire home,Ä115,4,11,28/10/2024,1.6,200,11,
1.15071E+18,Entire home,133752037,Dublin City,Entire home,Ä325,1,22,17/11/2024,3.53,6,22,
1.15126E+18,2 bedroom apt in Dublin City,576264517,Dublin City,Entire home,Ä138,3,32,05/12/2024,4.57,130,32,
1.15128E+18,Stylish City Centre 1bed Apt on St Stephens Green,547549206,Dublin City,Entire home,Ä179,14,0,,,224,0,
1.1513E+18,"Trendy Portobello 1 Bed Apt, Walk to Attractions",526772,Dublin City,Entire home,Ä120,2,26,11/12/2024,4.91,246,26,
1.15135E+18,Beautiful house close to the sea,11371889,Dn Laoghaire-Rathdown,Shared room,Ä250,2,0,,,269,0,
1.15143E+18,City centre 2 bed,86691701,Dublin City,Entire home,Ä180,2,2,27/10/2024,0.63,8,2,
1.15145E+18,Trinity Tranquility,473900304,Fingal,Private room,Ä64,1,0,,,179,0,
1.15156E+18,House in Sunny Skerries,576357215,Fingal,Entire home,Ä150,3,4,17/08/2024,0.72,156,4,
1.15192E+18,Large house by the Park,112062166,Dublin City,Entire home,Ä297,21,2,25/06/2024,0.28,269,2,
1.15204E+18,GuestReady - Dublin 8 Delight Retreat,455955236,Dublin City,Entire home,Ä225,1,27,09/12/2024,4.07,315,27,
1.15214E+18,Cute Cottage close to Centre,69683252,Dublin City,Entire home,Ä149,4,11,18/10/2024,1.71,247,11,
1.15217E+18,Cozy Double Room own bathroom,120732965,Dublin City,Private room,Ä85,1,0,,,89,0,
1.15219E+18,Poppintree Duplex Apartment,576503767,Dublin City,Entire home,Ä190,1,19,18/11/2024,2.75,260,19,
1.1522E+18,Dublin 6,576507309,South Dublin,Entire home,Ä325,2,2,13/08/2024,0.37,288,2,
1.1522E+18,A cosy bed by the sea,575177950,Dn Laoghaire-Rathdown,Entire home,Ä118,1,0,,,269,0,
1.15229E+18,Room in South Dublin Dundrum,416966495,Dn Laoghaire-Rathdown,Private room,Ä130,14,0,,,267,0,
1.15272E+18,Charming & Spacious 5 guests apt - Temple Bar,391805884,Dublin City,Entire home,Ä211,1,24,11/12/2024,7.13,233,24,
1.15275E+18,Gorgeous house close to the sea,11371889,Dn Laoghaire-Rathdown,Private room,Ä120,2,0,,,269,0,
1.15285E+18,Dublin Suburban Haven 1,194247866,South Dublin,Private room,Ä72,1,0,,,308,0,
1.15288E+18,Sunny 1-Bed Apartment in Dublin 1,483024454,Dublin City,Entire home,Ä121,3,15,03/12/2024,2.13,316,15,
1.153E+18,Dublin Suburban Haven 3,194247866,South Dublin,Private room,Ä85,1,3,30/09/2024,0.46,286,3,
1.153E+18,Dublin Suburban Haven 2,194247866,South Dublin,Private room,Ä95,1,1,02/06/2024,0.15,340,1,
1.15301E+18,Dublin Suburban Haven 4,194247866,South Dublin,Private room,Ä81,1,0,,,283,0,
1.15304E+18,Dublin City Center: Alive&Modern,95826062,Dublin City,Entire home,Ä750,2,33,17/11/2024,4.9,179,33,
1.15306E+18,Clontarf Seaview Residence,162981358,Dublin City,Entire home,Ä159,2,27,30/10/2024,3.91,79,27,
1.15361E+18,Belvedere,576846106,Dublin City,Entire home,Ä100,14,1,08/08/2024,0.24,93,1,
1.15366E+18,Nice and wonderful place,576860701,Fingal,Private room,Ä100,1,1,22/05/2024,0.15,269,1,
1.15381E+18,King room in Dublin,482411536,Dn Laoghaire-Rathdown,Private room,Ä120,2,2,30/06/2024,0.3,314,2,
1.15388E+18,Stylish Studio Apartment in Dublin 4,483024454,Dublin City,Entire home,Ä123,14,12,08/12/2024,1.84,275,12,
1.15493E+18,Cozy private room in Lucan village,576328845,South Dublin,Private room,Ä70,1,2,30/05/2024,0.3,246,2,
1.15498E+18,Big room x2 in nice family home central location,46014962,Dublin City,Private room,Ä78,2,11,24/09/2024,1.76,71,11,
1.1552E+18,"Cheap, Cheerful, Cosy Campervan with mountain view",577125085,Dn Laoghaire-Rathdown,Entire home,Ä81,1,20,03/10/2024,2.93,263,20,
1.15526E+18,single room availble @ D11,516355152,Fingal,Private room,Ä60,1,1,22/09/2024,0.37,246,1,
1.15527E+18,3 Bedroom apartment in Dublin 4,577220550,Dublin City,Entire home,Ä505,3,5,03/09/2024,0.87,112,5,
1.15554E+18,Big room1 Friendly family home central location,46014962,Dublin City,Private room,Ä77,1,2,19/09/2024,0.33,68,2,
1.15559E+18,Cozy apartment,486372261,Dublin City,Entire home,Ä100,10,2,31/10/2024,0.45,68,2,
1.1556E+18,Bright Dublin Home with Garden,79125407,Dublin City,Entire home,Ä280,5,0,,,12,0,
1.15567E+18,Luxury Room in Dublin,550560197,Fingal,Private room,Ä40,1,84,08/12/2024,11.94,174,84,
1.15571E+18,New Luxury Seaview Apartment 15 min to city centre,296253429,Dn Laoghaire-Rathdown,Entire home,Ä447,1,1,17/05/2024,0.14,327,1,
1.15585E+18,Affordable/ central room,557177130,Dublin City,Private room,Ä25,1,0,,,153,0,
1.15589E+18,Rooms in family home in beautiful Dalkey,400803,Dn Laoghaire-Rathdown,Private room,Ä90,2,0,,,88,0,
1.15593E+18,Charming Edwardian in Dublin 6,16542122,Dublin City,Entire home,Ä227,6,2,25/08/2024,0.51,103,2,
1.15627E+18,St. Joseph House,576980236,Dn Laoghaire-Rathdown,Private room,Ä156,1,5,16/11/2024,0.94,270,5,
1.15641E+18,Lovely House in West Dublin,102734317,South Dublin,Entire home,Ä209,3,8,19/11/2024,1.61,351,8,
1.15647E+18,Rooster's Retreat,26317085,Dublin City,Entire home,Ä231,1,1,18/08/2024,0.26,12,1,
1.15656E+18,Modern House Next To Marlay Park,43711377,Dn Laoghaire-Rathdown,Private room,Ä71,1,18,17/11/2024,2.58,81,18,
1.15658E+18,Central & Modern two Bed House,184031603,Dublin City,Entire home,Ä400,2,1,25/08/2024,0.27,241,1,
1.15661E+18,1 Double bedroom spacious house,577531975,South Dublin,Private room,Ä100,2,2,19/08/2024,0.38,270,2,
1.15662E+18,Dublin can be Heaven,3182786,South Dublin,Entire home,Ä235,6,2,24/08/2024,0.35,7,2,
1.15664E+18,Urban Oasis: Rooftop Retreat,577574631,Dn Laoghaire-Rathdown,Private room,Ä87,1,5,18/08/2024,0.8,337,5,
1.15706E+18,Dublin Airport Homestay Room 4,194247866,Fingal,Private room,Ä122,1,2,26/05/2024,0.29,363,2,
1.15731E+18,The Little house in Dundrum,568660270,Dn Laoghaire-Rathdown,Entire home,Ä366,1,0,,,179,0,
1.15731E+18,The Cornerstone One by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä115,10,0,,,353,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä129,10,0,,,364,0,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä129,10,2,18/09/2024,0.58,357,2,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä129,10,1,05/11/2024,0.79,365,1,
1.15731E+18,The Cornerstone Two by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä129,10,1,29/07/2024,0.22,361,1,
1.15738E+18,Happy,142581162,Dublin City,Private room,Ä150,1,10,01/11/2024,1.46,248,10,
1.15741E+18,Prime En-suite in Central Dublin,56584323,Dublin City,Private room,Ä113,2,43,12/12/2024,7.21,263,43,
1.15783E+18,Lovely 2BD Cottage in CityCenter,503520844,Dublin City,Entire home,Ä163,3,20,14/11/2024,3.23,25,20,
1.15793E+18,Private room at Turtle Bay,577890272,Dublin City,Private room,Ä100,30,0,,,267,0,
1.15797E+18,Accommodation at Grange Lower Dublin,577890272,Dublin City,Private room,Ä85,28,0,,,267,0,
1.15806E+18,Nice 3rooms apt near Dublin Airport & City 7people,577942029,Fingal,Entire home,Ä236,2,46,24/11/2024,7.08,336,46,
1.15812E+18,Cosy bedroom with own parlour/sittingroom.,536193153,Dublin City,Private room,Ä145,1,6,08/09/2024,1,87,6,
1.15818E+18,Cosy room,520054023,Dublin City,Private room,Ä100,1,0,,,86,0,
1.15851E+18,Lovely flat in KilcarberryGrange,559629109,South Dublin,Private room,Ä124,1,0,,,269,0,
1.15856E+18,The Wizard of Oz,578049688,Dn Laoghaire-Rathdown,Private room,Ä70,2,5,03/09/2024,0.74,69,5,
1.15921E+18,Crannoige Retreat,578209194,Dublin City,Private room,Ä100,2,0,,,87,0,
1.15988E+18,Dublin Portobello double room,139974480,Dublin City,Private room,Ä140,1,4,30/08/2024,0.59,263,4,
1.16011E+18,cozy apartment D6,69683252,Dublin City,Entire home,Ä178,5,0,,,269,0,
1.1602E+18,1 Bedroom in Lucan Dublin for a female,578458643,South Dublin,Private room,Ä41,1,31,17/11/2024,4.58,270,31,
1.16026E+18,The Belfry,542848500,Dublin City,Private room,Ä91,1,7,24/11/2024,1.12,252,7,
1.16031E+18,"Stylish, 2-Bed Apartment, in the Heart of Dublin",15928570,Dublin City,Entire home,Ä232,2,4,28/10/2024,0.83,16,4,
1.16045E+18,Dublin Apartment,578532609,Dublin City,Entire home,Ä104,3,3,04/11/2024,1.01,105,3,
1.16066E+18,Sea facing duplex apartment,1598418,Dn Laoghaire-Rathdown,Entire home,Ä217,4,3,21/07/2024,0.52,4,3,
1.16071E+18,The Wizard of Oz1,578049688,Dn Laoghaire-Rathdown,Private room,Ä60,1,8,11/07/2024,1.18,69,8,
1.16071E+18,"Cozy 2 bed, Free parking, Office, Kitchen, Laundry",188028221,South Dublin,Entire home,Ä156,7,2,27/07/2024,0.39,9,2,
1.16082E+18,Chilled apartment,257726093,Dublin City,Private room,Ä70,1,51,02/12/2024,8.18,236,51,
1.16083E+18,Liffey Valley area,102734317,South Dublin,Entire home,Ä216,2,0,,,358,0,
1.16084E+18,Double room in D14,59772299,Dn Laoghaire-Rathdown,Private room,Ä90,2,8,07/10/2024,2.05,16,8,
1.16087E+18,The Lookout by Dublin At Home,162402361,Dn Laoghaire-Rathdown,Entire home,Ä139,14,0,,,298,0,
1.16135E+18,Comfortable and clean,548057045,Dublin City,Private room,Ä100,1,15,24/11/2024,2.57,268,15,
1.16137E+18,Seafront apartment in Raheny,338726500,Dublin City,Entire home,Ä140,2,16,03/11/2024,2.55,160,16,
1.16139E+18,2 Bed Garden Terrace City Centre,70154490,Dublin City,Entire home,Ä150,3,2,27/10/2024,0.29,253,2,
1.16139E+18,Private room (king bed) in central location.,23109985,Dublin City,Private room,Ä109,2,6,01/12/2024,0.93,89,6,
1.16142E+18,Home away from home,578786162,South Dublin,Private room,Ä75,1,3,18/08/2024,0.46,69,3,
1.16142E+18,1 Bed Apartment in Dublin 7,112209216,Dublin City,Entire home,Ä160,1,9,10/12/2024,1.5,15,9,
1.16152E+18,Excellent room 15 mins to centre,531791380,Dublin City,Private room,Ä192,1,5,16/08/2024,0.79,79,5,
1.16154E+18,Awesome room 15 mins to centre,531791380,Dublin City,Private room,Ä186,1,5,04/08/2024,0.77,63,5,
1.16155E+18,Delightful room15 mins to centre,531791380,Dublin City,Private room,Ä144,1,6,28/07/2024,0.94,87,6,
1.16155E+18,Beautiful room 15 mins to centre,531791380,Dublin City,Private room,Ä192,1,1,07/07/2024,0.19,84,1,
1.16157E+18,Female Room in Dublin 9,578832099,Dublin City,Shared room,Ä23,3,0,,,207,0,
1.1617E+18,House in Fairview Village,553513042,Dublin City,Entire home,Ä650,1,4,31/08/2024,0.72,89,4,
1.16177E+18,Double bed with bathroom&balcony; v central&modern,43362442,Dublin City,Private room,Ä164,1,3,30/05/2024,0.45,89,3,
1.16179E+18,Crows Nest Temple Bar,70154490,Dublin City,Entire home,Ä154,3,4,02/09/2024,0.65,270,4,
1.16218E+18,Bespoke Beach Haven luxury Bliss,578993881,Fingal,Private room,Ä120,2,9,17/11/2024,1.6,148,9,
1.16226E+18,Cozy double room in Dublin 4,277053643,Dublin City,Private room,Ä181,2,1,25/08/2024,0.27,206,1,
1.16229E+18,Accommodation at Dublin,577890272,Dublin City,Entire home,Ä85,28,0,,,267,0,
1.16239E+18,amazing room in terrace house,579052129,Dublin City,Private room,Ä75,1,5,25/09/2024,0.9,252,5,
1.16285E+18,2 Bed City Centre Penthouse with Cathedral Views,548830634,Dublin City,Entire home,Ä192,2,16,02/08/2024,2.57,10,16,
1.16293E+18,4 Bedroom Family/Group Apartment,206381284,Fingal,Entire home,Ä320,1,0,,,218,0,
1.16316E+18,2 bedroom apartment cork street,26224119,Dublin City,Entire home,Ä148,1,40,07/12/2024,5.97,273,40,
1.16366E+18,Rathgar Rd-Dublin 6-Large Stylish home (King Room),267128931,Dublin City,Private room,Ä190,2,5,02/09/2024,0.87,232,5,
1.16376E+18,Double Bedroom Dublin 4,525402764,Dublin City,Private room,Ä100,1,5,25/08/2024,0.78,216,5,
1.16382E+18,Cosy bedroom 1km from Dublin City Center,579431059,Dublin City,Private room,Ä80,1,11,17/11/2024,1.76,74,11,
1.16389E+18,Dublin City Retreat,3293699,Dublin City,Entire home,Ä500,2,3,20/09/2024,0.78,161,3,
1.16395E+18,Spacious room in Dublin,360300689,Dn Laoghaire-Rathdown,Private room,Ä100,2,1,03/06/2024,0.16,219,1,
1.16438E+18,Cosy Room Next to Luas,145705964,Dn Laoghaire-Rathdown,Private room,Ä95,1,13,24/11/2024,2.24,6,13,
1.16445E+18,Well decorated Ensuit Room D13,484033837,Dublin City,Private room,Ä64,1,9,03/09/2024,1.36,269,9,
1.16452E+18,Double room w/ private bathroom,577194570,South Dublin,Private room,Ä94,1,2,22/09/2024,0.34,262,2,
1.16469E+18,Coolvally-Suite historical 1.1 acres garden,278036389,Dn Laoghaire-Rathdown,Private room,Ä185,1,10,11/08/2024,1.55,70,10,
1.165E+18,Spacious room in Victorian Home,187811705,Dublin City,Private room,Ä66,7,0,,,31,0,
1.16508E+18,"Georgian home, seaside location",26869603,Dn Laoghaire-Rathdown,Entire home,Ä650,1,14,25/08/2024,2.53,83,14,
1.16523E+18,Beautiful gem in Ballsbridge!,5849751,Dublin City,Entire home,Ä250,3,0,,,160,0,
1.16526E+18,Artist's Loft Near Guinness,85614166,Dublin City,Entire home,Ä139,2,41,08/12/2024,6.58,169,41,
1.16528E+18,Your welcoming home from home‚Ä¶,531033790,Fingal,Private room,Ä68,1,30,28/10/2024,4.84,305,30,
1.16537E+18,Suburban Chalet,579814209,Dublin City,Entire home,Ä151,2,33,01/12/2024,5.08,172,33,
1.16569E+18,Stunning Serviced Property - Walk Everywhere,41947241,Dublin City,Private room,Ä74,14,1,31/08/2024,0.29,147,1,
1.16569E+18,Chic Cottage in Rathmines,70154490,Dublin City,Entire home,Ä150,5,8,18/11/2024,1.32,187,8,
1.1657E+18,Spacious One-Bedroom Duplex,65864481,Dublin City,Entire home,Ä195,1,3,02/08/2024,0.6,70,3,
1.16573E+18,Paul & Calo's place,15048823,Dublin City,Private room,Ä57,1,33,08/12/2024,5.29,66,33,
1.16579E+18,Peace inside-out 3,571452592,South Dublin,Private room,Ä62,1,0,,,247,0,
1.1658E+18,Peace inside-out 2,571452592,South Dublin,Private room,Ä62,1,4,06/09/2024,1.03,265,4,
1.16587E+18,Cosy studio apartment,222079279,South Dublin,Entire home,Ä98,15,1,22/08/2024,0.27,44,1,
1.16589E+18,Cozy apartment in Shankill,44031279,Dn Laoghaire-Rathdown,Private room,Ä89,3,8,13/10/2024,1.35,55,8,
1.16594E+18,Large 4 bedroom apartment,70154490,Dublin City,Entire home,Ä255,4,0,,,269,0,
1.16602E+18,"Location, location, location.",579985391,Fingal,Private room,Ä66,1,23,16/11/2024,3.71,82,23,
1.16605E+18,Family home on the canal,13253123,Fingal,Entire home,Ä290,2,1,18/08/2024,0.26,198,1,
1.16655E+18,Charming home- Idyllic location,204484530,Dublin City,Entire home,Ä213,30,0,,,263,0,
